SubCat,Headlines
/issues/race-ethnicity,Drudge: Obama goe street: Seek ass to kick 
/issues/race-ethnicity,"Reviv bogu reconquista claims, Savag attack NCLR: the most violent element of the Hispan supremacist movement"
/issues/race-ethnicity,Glenn Beck promot book rife with anti-Semit and racism
/issues/race-ethnicity,Beck: No apolog for promot an anti-Semit Nazi sympath
/issues/race-ethnicity,Savag on hi dislik of rap music: I dont care how mani gold teeth are in the White Hous
/issues/race-ethnicity,"Quinn discuss Asian kid whose famili have a better ethic than, say, inner citi black kid do"
/issues/race-ethnicity,"Quinn: Muslim enclave... in a section of town, then inevit push for goal of Sharia law"
/issues/race-ethnicity,Stossel not back down from critic of Civil Right Act
/issues/race-ethnicity,Kurtz on Beck apolog for mock Malia Obama: Now about that racist thing ...
/issues/race-ethnicity,Stossel dig deeper in attempt to defend hi attack on Civil Right Act
/issues/race-ethnicity,John Stossel continu advocaci for a right to discrimin
/issues/race-ethnicity,Limbaugh suggest that race relat are more strain than ever now becaus of Obama elect
/issues/race-ethnicity,Beck say hi 8-28 ralli will reclaim the civil right movement. ... We were the peopl that did it in the first place
/issues/race-ethnicity,"Schultz cite Walter William comment on discrimination, women as Psycho Talk"
/issues/race-ethnicity,Limbaugh fill-in William say govern can forc busi not to discrimin becaus they have gun
/issues/race-ethnicity,"Limbaugh fill-in William downplay discrimination, equat it with be discrimin in choos wife"
/issues/race-ethnicity,Limbaugh fill-in William grant a pardon to those who feel a sens of white guilt
/issues/race-ethnicity,Limbaugh fill-in Davi refer to affirm action as govern mandat bean count
/issues/race-ethnicity,Beck attack Sharpton: We are the inheritor and the protector of the civil right movement. They are pervert it
/issues/race-ethnicity,Fox New host columnist from hate websit VDARE to discuss AZ immigr law
/issues/race-ethnicity,Kilmead ask if Rand Paul critic are fan the flame of a racial divid
/issues/race-ethnicity,Fox New Watch again silent on controversi surround Fox person
/issues/race-ethnicity,Color of Chang blast Stossel Civil Right Act comment
/issues/race-ethnicity,Special Report fail to address Stossel call to repeal part of the Civil Right Act
/issues/race-ethnicity,"Wrong side of history: Conserv media come out against 50s/60 civil right accomplishments, leader"
/issues/race-ethnicity,EXCLUSIVE: Expert critic Stossel ahistor remark on Civil Right Act
/issues/race-ethnicity,Stossel call for repeal of public accommod section of Civil Right Act
/issues/race-ethnicity,Fox Nation absurdli accus NPR of play the race card in Rand Paul interview
/issues/race-ethnicity,Do Palin and Morri endors Rand Paul laissez-fair attitud on racial discrimination?
/issues/race-ethnicity,WND Vox Day on reclaim tradit white Anglo-Saxon Protest cultur through ethnic cleans
/issues/race-ethnicity,David Gregori seemingli suggest use of racial profil in terror case
/issues/race-ethnicity,"Michel Malkin hate polit in her sports, except when she doesnt"
/issues/race-ethnicity,Morri say Obama is tri to creat racial tension over the immigr bill to drive voter turnout
/issues/race-ethnicity,Beck revisit Obama comment about Prof. Gate arrest: Thi ha noth to do with race
/issues/race-ethnicity,Wash. Examin Tapscott defend Obama diss white guy headlin
/issues/race-ethnicity,"Conserv bogu attack on Obama appeal to minorities: Race card, Southern Strategy, racist"
/issues/race-ethnicity,NY lawmak letter cite Media Matter document of Levi go after journalist
/issues/race-ethnicity,Limbaugh: Obama play the race card
/issues/race-ethnicity,Wash. Time resid race-bait push Drudg race card claim
/issues/race-ethnicity,Limbaugh call Obama administr a racist regim
/issues/race-ethnicity,UPDATE: Were Steel and Gingrich also play the race card?
/issues/race-ethnicity,Rush: Whi doe Obama not seek to reconnect with white people?
/issues/race-ethnicity,"Taranto responds, call me a racist"
/issues/race-ethnicity,So how that Democrat invent Republican racism theori hold up?
/issues/race-ethnicity,Fox New want to know: Do Democrat invent racism to trick black people?
/issues/race-ethnicity,Fox advanc claim that to keep the black vote Democrat white Democrat have to convinc them America is a racist countri 
/issues/race-ethnicity,"On OReilli Factor, WSJ Taranto claim Democrat use racism as a polit tool"
/issues/race-ethnicity,Hume on potenti racial profiling: Some peopl are go to have to endur inconveni as oppos to everybodi
/issues/race-ethnicity,"Beck suggest Nation Council of La Raza is similar to bloodthirsty, notori violent drug gang MS-13"
/issues/race-ethnicity,"Beck equat Nation Council of La Raza to neo-Nazis, say it a danger to societi"
/issues/race-ethnicity,Right-w claim about nuclear summit logo debunk on Comedi Central
/issues/race-ethnicity,Columnist Williams: minimum-wag law are one of the most effect tool in the arsen of racist everywher
/issues/race-ethnicity,"On alleg about racial slur befor health care vote, Beck says, When you get angry, you say thing you dont mean"
/issues/race-ethnicity,"Buchanan: In a way, both side were right dure the Civil War"
/issues/race-ethnicity,So who still advertis on Beck? April 7 edition...
/issues/race-ethnicity,Rush react to attack on racist dog by mock hate crime statut
/issues/race-ethnicity,Sowel claim Dem are play the race card and warn that it could lead to Rwanda-styl slaughter
/issues/race-ethnicity,"Limbaugh: Do you think that we will ever see a headlin that says: NAACP larg older, blacker, and male?"
/issues/race-ethnicity,Limbaugh: Peopl are surpris that John Lewi would sell out the civil right movement for health care reform
/issues/race-ethnicity,Rush say there wa no perman underclass befor LBJ Great Societi
/issues/race-ethnicity,Beck: The onli time Ive heard anybodi race-bait is from the other side
/issues/race-ethnicity,OReilli host tea parti activist who say it would have been more symbol if Pelosi had a whip
/issues/race-ethnicity,"Beck sub Baker: Joe Biden is turn Japanes ... look at that cat eyes, man, he turn into Joe Biden-san"
/issues/race-ethnicity,"Beck sub Thompson doesnt go to some busi becaus the sign are in Spanish, foster accept of illeg"
/issues/race-ethnicity,"Fox Goldberg: If you critic Obama about anything, your run a big risk of be call a racist"
/issues/race-ethnicity,OReilli encourag viewer to turn off ani media figur who play the race card
/issues/race-ethnicity,Breitbart on FBN: Rep. John Lewi is squander hi civil right icon ... statu by lie about racial slur
/issues/race-ethnicity,"Steyn: White liber guilt is so embed that in 400 year time, theyll still be talk about that"
/issues/race-ethnicity,Boortz on Fox Cops: Who say that minor are underrepres on TV?
/issues/race-ethnicity,Graham tell Beck- Beck!- Tea Partier get mad becaus they dont like be call racist
/issues/race-ethnicity,Breitbart: Congression Black Caucu member went search for ... racism by walk through Tea Parti crowd
/issues/race-ethnicity,Cupp: Democrat want us to feel sorri for them that theyv gotten a coupl of ... angri voicemail
/issues/race-ethnicity,Hanniti ask if report of racial insult by Tea Parti are an effort to smear conserv
/issues/race-ethnicity,Savage: Im sick of speak about Obama in hush tone becaus he of mix race
/issues/race-ethnicity,Limbaugh: Sharpton job is to tell all the black peopl out there to shut up ... Obama tri to make it all work for them
/issues/race-ethnicity,Breitbart say ACORN know that if you get enough peopl of an ethnic background protest racism you get coverag
/issues/race-ethnicity,Limbaugh attempt to explain hi remark about Paterson be a massa
/issues/race-ethnicity,Hanniti latest Fox New employe to defend Beck claim that Obama is racist
/issues/race-ethnicity,Hanniti defend Beck statement that Obama is a racist
/issues/race-ethnicity,"Murdoch reportedli doesnt believ rumor of NYT sale, least of all to a Mexican, but doesnt mean that racial"
/issues/race-ethnicity,"Breitbart call out Media Matters, media over coverag of ACORN tape"
/issues/race-ethnicity,Breitbart: The mainstream media have such a patron attitud toward black peopl in thi countri
/issues/race-ethnicity,Quinn: Descend of slave benefit from slaveri
/issues/race-ethnicity,"Limbaugh: Yes, I spoke a littl Negro dialect there. I can do that when I want to"
/issues/race-ethnicity,"At CPAC, radio host McCullough declar that young conserv activist will not sit at the back of the bu"
/issues/race-ethnicity,Breitbart Big Journal ralli to Tom literaci test Tancredo defens
/issues/race-ethnicity,StarKist reportedli 102nd sponsor to drop Beck
/issues/race-ethnicity,Whi doe Fox choos to use load term illegals?
/issues/race-ethnicity,"Glenn Beck break down the presid un-American, African name"
/issues/race-ethnicity,Matthew address I forgot he wa black tonight comment
/issues/race-ethnicity,So who still advertis on Beck? Januari 22 edition...
/issues/race-ethnicity,"Address ADL, Limbaugh say there are mani Jew-hat in the Obama administr or in hi circl of friend"
/issues/race-ethnicity,Buchanan highlight white surg to the GOP
/issues/race-ethnicity,So who still advertis on Beck? Januari 21 edition...
/issues/race-ethnicity,So who still advertis on Beck? Januari 19 edition...
/issues/race-ethnicity,So who still advertis on Beck? Januari 15 edition...
/issues/race-ethnicity,So who still advertis on Beck? Januari 14 edition...
/issues/race-ethnicity,"Limbaugh: I didnt politic Haiti that way, I politic it thi way"
/issues/race-ethnicity,Limbaugh: Obama will use Haiti to boost credibl with light-skin and dark-skin black commun in thi countri
/issues/race-ethnicity,"After earthquake, Rush say Haiti produc zilch, zero, nada, ask when Obama will call for Aristid to be return"
/issues/race-ethnicity,Quinn on Obama: a Third World man with a Third World view ... who may have been born in the Third World for all we know
/issues/race-ethnicity,"After claim Congression Black Caucu mostli made up of communists, Quinn list Obama, Reps. Waters, Lee, Conyer"
/issues/race-ethnicity,"Coulter suggest Obama, Dem dont want Paterson, Harold Ford to run becaus theyr black"
/issues/race-ethnicity,So who still advertis on Beck? Januari 12 edition...
/issues/race-ethnicity,Beck claim Lott just said nice thing about an old guy at hi birthday parti
/issues/race-ethnicity,Hanniti fals claim Clinton wa quot say Obama would be get us coffe
/issues/race-ethnicity,Hanniti care avoid explain whi Lott remark were offens
/issues/race-ethnicity,"Hay say Reid comment differ in substanc from offensive, racist Lott comment"
/issues/race-ethnicity,Ponnuru: Reid comment arent within a lightyear of Lott comment
/issues/race-ethnicity,Beck suggest Obama is a slavemast
/issues/race-ethnicity,Limbaugh: Reid wa compliment Obama as be abl to hide hi half-blackness; thi is the way they look at it
/issues/race-ethnicity,"Limbaugh: Reid wa be complimentary, wa say that Obama can fool peopl"
/issues/race-ethnicity,"Tucker Carlson: When Dem say Reid support civil rights, what theyr say is he for racial set-asid"
/issues/race-ethnicity,"Harri Reid, the media, and doubl standard"
/issues/race-ethnicity,"Wallace: Congressmen in both parti say honest Injun comment wa racial slur; Steele: If it is, I apolog"
/issues/race-ethnicity,Beck sub Gray suggest Obama ha racial issu
/issues/race-ethnicity,"Beck: African-American is a bogus, PC, made-up term. I mean, that not a race"
/issues/race-ethnicity,Beck- Beck!- lament hollow cri of racism
/issues/race-ethnicity,"Hey, Fox News... I thought thi wa all about liberti and freedom?"
/issues/race-ethnicity,Quinn claim 98 percent of African American vote for Barack Obama becaus of hi race
/issues/race-ethnicity,Whi doe Howard Kurtz use white public opinion as the neutral baseline?
/issues/race-ethnicity,So who still advertis on Beck? Decemb 22 edit ...
/issues/race-ethnicity,"Pat Robertson on Kwanzaa: I think that die a merci death, becaus nobodi paid ani attent to it"
/issues/race-ethnicity,New Corp. race problem
/issues/race-ethnicity,"Breitbart: Cultur Marxism is polit correctness, it multiculturalism, and it a war on Judeo-Christianti"
/issues/race-ethnicity,"Shapiro column fill with false, mislead attack on NCLR"
/issues/race-ethnicity,Limbaugh: I dont care if Obama is new or black; say Sen. Whitehous is exactli right he want to stop Obama
/issues/race-ethnicity,"On Fox New Radio, Coulter claim the one true racism black face is be patron to death by liber"
